Name,Rank,Year,Freq
RAMONA,392,1980,6
ROSA,392,1980,6
ROSANNA,392,1980,6
ROSANNE,392,1980,6
SHANA,392,1980,6
SOPHIA,392,1980,6
STEFANIE,392,1980,6
TAMI,392,1980,6
TAMMI,392,1980,6
TARYN,392,1980,6
AILEEN,435,1980,5
ALICE,435,1980,5
ALLYSON,435,1980,5
ANNA-MARIE,435,1980,5
AUTUMN,435,1980,5
BERNADETTE,435,1980,5
BETHANY,435,1980,5
BILLIE-JO,435,1980,5
BOBBIE,435,1980,5
BREE,435,1980,5
BRENNA,435,1980,5
BRIDGET,435,1980,5
CARLEY,435,1980,5
CELESTE,435,1980,5
CLARA,435,1980,5
CONSTANCE,435,1980,5
CORA,435,1980,5
CORI,435,1980,5
CORRINA,435,1980,5
DARCIE,435,1980,5
DARCY,435,1980,5
DENA,435,1980,5
DESTINY,435,1980,5
DOMINIQUE,435,1980,5
DOROTHY,435,1980,5
ELISE,435,1980,5
ELISHA,435,1980,5
ERINN,435,1980,5
EVELYN,435,1980,5
FAITH,435,1980,5
FAYE,435,1980,5
GABRIELLE,435,1980,5
GLORIA,435,1980,5
INGRID,435,1980,5
JANEL,435,1980,5
JANETTE,435,1980,5
JAYNE,435,1980,5
JENNIE,435,1980,5
JOAN,435,1980,5
JORDANA,435,1980,5
JOSIE,435,1980,5
JUSTINA,435,1980,5
KARINA,435,1980,5
KATERINA,435,1980,5
KELLEY,435,1980,5
KERRIE,435,1980,5
LEE-ANN,435,1980,5
LIANA,435,1980,5
LYNDA,435,1980,5
MARNI,435,1980,5
MARY-ANN,435,1980,5
MEAGHAN,435,1980,5
MELLISSA,435,1980,5
MONA,435,1980,5
MONIKA,435,1980,5
NICOLA,435,1980,5
NIKI,435,1980,5
NINA,435,1980,5
RENA,435,1980,5
RENE,435,1980,5
RHEA,435,1980,5
SELENA,435,1980,5
SHANDA,435,1980,5
SHARLA,435,1980,5
SHERISSE,435,1980,5
SONJA,435,1980,5
STARLA,435,1980,5
TANJA,435,1980,5
TENNILLE,435,1980,5
TRACIE,435,1980,5
TRISTA,435,1980,5
WHITNEY,435,1980,5
AARON,507,1980,4
ABBY,507,1980,4
ADELE,507,1980,4
AIMIE,507,1980,4
ALBERTA,507,1980,4
ALISSA,507,1980,4
ALIYA,507,1980,4
